source,folio,locus,locus_kind,locus_code,visual_context,note,token,target_status,prefix,suffix,line_position,token_index,line_token_count,previous_token,next_token,line_tokens
ZL3b-n.txt,f102r2,"f102r2.9,+P0",P,P,paragraph/text line,Currier's language A,qokeol,broad,qok,ol,middle,4,12,okeody,sheoy,dor oiin okeody qokeol sheoy qo o d chey ckheol sheey skeekyd
ZL3b-n.txt,f102r2,"f102r2.10,+P0",P,P,paragraph/text line,Currier's language A,dol,broad,d,ol,middle,5,9,eeey,cheol,shockhy qockhey sol eeey dol cheol doaiin qkeeey cthey
ZL3b-n.txt,f102r2,"f102r2.10,+P0",P,P,paragraph/text line,Currier's language A,cheol,broad,ch,ol,middle,6,9,dol,doaiin,shockhy qockhey sol eeey dol cheol doaiin qkeeey cthey
ZL3b-n.txt,f102r2,"f102r2.11,+P0",P,P,paragraph/text line,Currier's language A,okor,exact,ok,or,middle,2,13,kockhas,ykeey,kockhas okor ykeey okeey qokeey dol ol sheody okey da l cthhh y
ZL3b-n.txt,f102r2,"f102r2.11,+P0",P,P,paragraph/text line,Currier's language A,dol,broad,d,ol,middle,6,13,qokeey,ol,kockhas okor ykeey okeey qokeey dol ol sheody okey da l cthhh y
ZL3b-n.txt,f102r2,"f102r2.11,+P0",P,P,paragraph/text line,Currier's language A,ol,standalone,,ol,middle,7,13,dol,sheody,kockhas okor ykeey okeey qokeey dol ol sheody okey da l cthhh y
ZL3b-n.txt,f102r2,"f102r2.12,+P0",P,P,paragraph/text line,Currier's language A,dol,broad,d,ol,middle,8,10,saiin,ockhy,ytchy o l ockhy okeey cheody saiin dol ockhy okeady
ZL3b-n.txt,f102r2,"f102r2.16,@P0",P,P,paragraph/text line,Bottom jar has three words above each other,ol,standalone,,ol,middle,4,15,h,d,c 132 h ol d c 133 h ody cthol soeees ykeody qokeey qotchy soefchocphy
ZL3b-n.txt,f102r2,"f102r2.17,+P0",P,P,paragraph/text line,Bottom jar has three words above each other,dol,broad,d,ol,middle,8,10,qyoeey,chkey,ykeockhey okey qokeeo ckhey qokey desey qyoeey dol chkey choky
ZL3b-n.txt,f102r2,"f102r2.18,+P0",P,P,paragraph/text line,Bottom jar has three words above each other,otol,exact,ot,ol,start,1,11,,shey,otol shey qockhey dol shey dol sheey qokol daiin oky oky
ZL3b-n.txt,f102r2,"f102r2.18,+P0",P,P,paragraph/text line,Bottom jar has three words above each other,dol,broad,d,ol,middle,4,11,qockhey,shey,otol shey qockhey dol shey dol sheey qokol daiin oky oky
ZL3b-n.txt,f102r2,"f102r2.18,+P0",P,P,paragraph/text line,Bottom jar has three words above each other,dol,broad,d,ol,middle,6,11,shey,sheey,otol shey qockhey dol shey dol sheey qokol daiin oky oky
ZL3b-n.txt,f102r2,"f102r2.18,+P0",P,P,paragraph/text line,Bottom jar has three words above each other,qokol,exact,qok,ol,middle,8,11,sheey,daiin,otol shey qockhey dol shey dol sheey qokol daiin oky oky
ZL3b-n.txt,f102r2,"f102r2.19,+P0",P,P,paragraph/text line,Bottom jar has three words above each other,okeal,broad,ok,al,middle,2,14,qokeod,okeo,qokeod okeal okeo l y cheo ckhey q kh ody qokey ody keeody chody
ZL3b-n.txt,f102r2,"f102r2.20,+P0",P,P,paragraph/text line,Bottom jar has three words above each other,ydeeal,broad,y,al,middle,4,9,cheos,cheody,ykeey keeol cheos ydeeal cheody ykeea d o lchey
ZL3b-n.txt,f102v2,"f102v2.3,@Lf",L,L,label,Top rows of labels. Petersen ID in curly brackets.,oror,broad,o,or,single,1,1,,,oror
ZL3b-n.txt,f102v2,"f102v2.4,@Lf",L,L,label,Top rows of labels. Petersen ID in curly brackets.,chor,exact,ch,or,single,1,1,,,chor
ZL3b-n.txt,f102v2,"f102v2.7,@Lf",L,L,label,Top rows of labels. Petersen ID in curly brackets.,okol,exact,ok,ol,single,1,1,,,okol
ZL3b-n.txt,f102v2,"f102v2.11,@Lf",L,L,label,Top rows of labels. Petersen ID in curly brackets.,cheor,broad,ch,or,single,1,1,,,cheor
ZL3b-n.txt,f102v2,"f102v2.15,@Lf",L,L,label,Top rows of labels. Petersen ID in curly brackets.,olrodar,broad,o,ar,single,1,1,,,olrodar
ZL3b-n.txt,f102v2,"f102v2.17,@P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,sheor,broad,sh,or,middle,3,12,oteeos,qo,podeesho oteeos sheor qo t k eeo ch ckhh y shkeey chekeod
ZL3b-n.txt,f102v2,"f102v2.18,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,chyokeor,broad,ch,or,middle,2,6,ocheos,okeol,ocheos chyokeor okeol okeol shy y
ZL3b-n.txt,f102v2,"f102v2.18,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,okeol,broad,ok,ol,middle,3,6,chyokeor,okeol,ocheos chyokeor okeol okeol shy y
ZL3b-n.txt,f102v2,"f102v2.18,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,okeol,broad,ok,ol,middle,4,6,okeol,shy,ocheos chyokeor okeol okeol shy y
ZL3b-n.txt,f102v2,"f102v2.19,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,qoeeor,broad,qo,or,middle,2,15,deeeo,o,deeeo qoeeor o eo ikh y cheos o l o r o l okeeos ain
ZL3b-n.txt,f102v2,"f102v2.20,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,qokeor,broad,qok,or,start,1,12,,cho,qokeor cho keeol okeeey qokeody chockhey qokeey dol ol sheeoy tody cheoc
ZL3b-n.txt,f102v2,"f102v2.20,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,dol,broad,d,ol,middle,8,12,qokeey,ol,qokeor cho keeol okeeey qokeody chockhey qokeey dol ol sheeoy tody cheoc
ZL3b-n.txt,f102v2,"f102v2.20,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,ol,standalone,,ol,middle,9,12,dol,sheeoy,qokeor cho keeol okeeey qokeody chockhey qokeey dol ol sheeoy tody cheoc
ZL3b-n.txt,f102v2,"f102v2.21,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,okeeor,broad,ok,or,middle,5,14,eey,cheol,ycheey s od eey okeeor cheol os oiin oeees okear chey keey saiin oteo
ZL3b-n.txt,f102v2,"f102v2.21,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,cheol,broad,ch,ol,middle,6,14,okeeor,os,ycheey s od eey okeeor cheol os oiin oeees okear chey keey saiin oteo
ZL3b-n.txt,f102v2,"f102v2.21,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,okear,broad,ok,ar,middle,10,14,oeees,chey,ycheey s od eey okeeor cheol os oiin oeees okear chey keey saiin oteo
ZL3b-n.txt,f102v2,"f102v2.22,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,or,standalone,,or,middle,2,15,dain,aiin,dain or aiin cheol s oiir chol sheey qockhy ol keo r okeody okeor cho
ZL3b-n.txt,f102v2,"f102v2.22,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,cheol,broad,ch,ol,middle,4,15,aiin,s,dain or aiin cheol s oiir chol sheey qockhy ol keo r okeody okeor cho
ZL3b-n.txt,f102v2,"f102v2.22,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,chol,exact,ch,ol,middle,7,15,oiir,sheey,dain or aiin cheol s oiir chol sheey qockhy ol keo r okeody okeor cho
ZL3b-n.txt,f102v2,"f102v2.22,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,ol,standalone,,ol,middle,10,15,qockhy,keo,dain or aiin cheol s oiir chol sheey qockhy ol keo r okeody okeor cho
ZL3b-n.txt,f102v2,"f102v2.22,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,okeor,broad,ok,or,middle,14,15,okeody,cho,dain or aiin cheol s oiir chol sheey qockhy ol keo r okeody okeor cho
ZL3b-n.txt,f102v2,"f102v2.23,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,or,standalone,,or,middle,6,7,oiees,eey,okey okey shey okey oiees or eey
ZL3b-n.txt,f102v2,"f102v2.30,@P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,deear,broad,d,ar,end,14,14,opaiin,,pyd ch y od i e y pcheady qoekeey oteey qokeod sheey opaiin deear
ZL3b-n.txt,f102v2,"f102v2.31,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,oeeor,broad,o,or,middle,6,9,sheshe,ykeear,oldeey ckhy sheeody eeos sheshe oeeor ykeear chekeey ykory
ZL3b-n.txt,f102v2,"f102v2.31,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,ykeear,broad,yk,ar,middle,7,9,oeeor,chekeey,oldeey ckhy sheeody eeos sheshe oeeor ykeear chekeey ykory
ZL3b-n.txt,f102v2,"f102v2.32,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,dar,exact,d,ar,start,1,12,,cheor,dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy
ZL3b-n.txt,f102v2,"f102v2.32,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,cheor,broad,ch,or,middle,2,12,dar,shoar,dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy
ZL3b-n.txt,f102v2,"f102v2.32,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,shoar,broad,sh,ar,middle,3,12,cheor,okeol,dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy
ZL3b-n.txt,f102v2,"f102v2.32,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,okeol,broad,ok,ol,middle,4,12,shoar,shoy,dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy
ZL3b-n.txt,f102v2,"f102v2.32,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,ar,standalone,,ar,middle,7,12,s,oky,dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy
ZL3b-n.txt,f102v2,"f102v2.32,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,cheeor,broad,ch,or,middle,9,12,oky,ol,dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy
ZL3b-n.txt,f102v2,"f102v2.32,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,ol,standalone,,ol,middle,10,12,cheeor,daiin,dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy
ZL3b-n.txt,f102v2,"f102v2.33,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,qokeor,broad,qok,or,start,1,12,,sho,qokeor sho keeeos cheor o s al chos aiiin o ky okaraiin
ZL3b-n.txt,f102v2,"f102v2.33,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,cheor,broad,ch,or,middle,4,12,keeeos,o,qokeor sho keeeos cheor o s al chos aiiin o ky okaraiin
ZL3b-n.txt,f102v2,"f102v2.33,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,al,standalone,,al,middle,7,12,s,chos,qokeor sho keeeos cheor o s al chos aiiin o ky okaraiin
ZL3b-n.txt,f102v2,"f102v2.34,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,okeeor,broad,ok,or,middle,2,8,sorshey,sheockhey,sorshey okeeor sheockhey qokeos okchol ctheor okey sal
ZL3b-n.txt,f102v2,"f102v2.34,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,okchol,broad,ok,ol,middle,5,8,qokeos,ctheor,sorshey okeeor sheockhey qokeos okchol ctheor okey sal
ZL3b-n.txt,f102v2,"f102v2.35,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,ychor,broad,y,or,start,1,10,,sheol,ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin
ZL3b-n.txt,f102v2,"f102v2.35,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,sheol,broad,sh,ol,middle,2,10,ychor,por,ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin
ZL3b-n.txt,f102v2,"f102v2.35,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,sheeor,broad,sh,or,middle,4,10,por,shekeey,ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin
ZL3b-n.txt,f102v2,"f102v2.35,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,qokeol,broad,qok,ol,middle,9,10,teody,daiin,ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin
ZL3b-n.txt,f102v2,"f102v2.36,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,okeeor,broad,ok,or,start,1,9,,cheey,okeeor cheey okeey sor eeey okey okey okeey qokeor
ZL3b-n.txt,f102v2,"f102v2.36,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,qokeor,broad,qok,or,end,9,9,okeey,,okeeor cheey okeey sor eeey okey okey okeey qokeor
ZL3b-n.txt,f102v2,"f102v2.37,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,ar,standalone,,ar,middle,2,10,tchor,chey,tchor ar chey kor or cthey qoeeey qokeey okeoroly sar
ZL3b-n.txt,f102v2,"f102v2.37,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,or,standalone,,or,middle,5,10,kor,cthey,tchor ar chey kor or cthey qoeeey qokeey okeoroly sar
ZL3b-n.txt,f102v2,"f102v2.38,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,dar,exact,d,ar,start,1,12,,cheey,dar cheey ckheey qokeor okey chos sho ykeey okeeo ra in i
ZL3b-n.txt,f102v2,"f102v2.38,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,qokeor,broad,qok,or,middle,4,12,ckheey,okey,dar cheey ckheey qokeor okey chos sho ykeey okeeo ra in i
ZL3b-n.txt,f102v2,"f102v2.39,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,cheor,broad,ch,or,middle,2,4,yotaiin,cheekey,yotaiin cheor cheekey orain
ZL3b-n.txt,f102v1,"f102v1.8,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,ol,standalone,,ol,middle,2,12,dairn,chey,dairn ol chey cth ckh eol qokeor os aiin cheor qokey choky
ZL3b-n.txt,f102v1,"f102v1.8,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,qokeor,broad,qok,or,middle,7,12,eol,os,dairn ol chey cth ckh eol qokeor os aiin cheor qokey choky
ZL3b-n.txt,f102v1,"f102v1.8,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,cheor,broad,ch,or,middle,10,12,aiin,qokey,dairn ol chey cth ckh eol qokeor os aiin cheor qokey choky
ZL3b-n.txt,f102v1,"f102v1.9,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,qokeol,broad,qok,ol,middle,3,10,ckheey,sheky,teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar
ZL3b-n.txt,f102v1,"f102v1.9,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,qockheor,broad,qo,or,middle,5,10,sheky,or,teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar
ZL3b-n.txt,f102v1,"f102v1.9,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,or,standalone,,or,middle,6,10,qockheor,cheo,teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar
ZL3b-n.txt,f102v1,"f102v1.9,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,qoteor,broad,qo,or,middle,9,10,rchol,dar,teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar
ZL3b-n.txt,f102v1,"f102v1.9,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,dar,exact,d,ar,end,10,10,qoteor,,teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar
ZL3b-n.txt,f102v1,"f102v1.10,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,ol,standalone,,ol,middle,2,10,kochor,ydaiin,kochor ol ydaiin choraiin sheey ykeey kor shey qokey dy
ZL3b-n.txt,f102v1,"f102v1.11,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,chol,exact,ch,ol,middle,2,10,sol,qooiin,sol chol qooiin qokol cheol chey kolcheey daiin cheody dy
ZL3b-n.txt,f102v1,"f102v1.11,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,qokol,exact,qok,ol,middle,4,10,qooiin,cheol,sol chol qooiin qokol cheol chey kolcheey daiin cheody dy
ZL3b-n.txt,f102v1,"f102v1.11,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,cheol,broad,ch,ol,middle,5,10,qokol,chey,sol chol qooiin qokol cheol chey kolcheey daiin cheody dy
ZL3b-n.txt,f102v1,"f102v1.12,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,cheol,broad,ch,ol,middle,2,12,y,cheol,y cheol cheol doiir shekcheor s ar cheor 246 kh ey pchodaiin
ZL3b-n.txt,f102v1,"f102v1.12,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,cheol,broad,ch,ol,middle,3,12,cheol,doiir,y cheol cheol doiir shekcheor s ar cheor 246 kh ey pchodaiin
ZL3b-n.txt,f102v1,"f102v1.12,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,shekcheor,broad,sh,or,middle,5,12,doiir,s,y cheol cheol doiir shekcheor s ar cheor 246 kh ey pchodaiin
ZL3b-n.txt,f102v1,"f102v1.12,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,ar,standalone,,ar,middle,7,12,s,cheor,y cheol cheol doiir shekcheor s ar cheor 246 kh ey pchodaiin
ZL3b-n.txt,f102v1,"f102v1.12,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,cheor,broad,ch,or,middle,8,12,ar,246,y cheol cheol doiir shekcheor s ar cheor 246 kh ey pchodaiin
ZL3b-n.txt,f102v1,"f102v1.13,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,ol,standalone,,ol,middle,2,12,toiin,daiin,toiin ol daiin qkol cheol daiin qokar oaiin cheey s r aiim
ZL3b-n.txt,f102v1,"f102v1.13,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,cheol,broad,ch,ol,middle,5,12,qkol,daiin,toiin ol daiin qkol cheol daiin qokar oaiin cheey s r aiim
ZL3b-n.txt,f102v1,"f102v1.13,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,qokar,exact,qok,ar,middle,7,12,daiin,oaiin,toiin ol daiin qkol cheol daiin qokar oaiin cheey s r aiim
ZL3b-n.txt,f102v1,"f102v1.14,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,chor,exact,ch,or,start,1,7,,cheor,chor cheor ckhey oteol a ikh eky
ZL3b-n.txt,f102v1,"f102v1.14,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,cheor,broad,ch,or,middle,2,7,chor,ckhey,chor cheor ckhey oteol a ikh eky
ZL3b-n.txt,f102v1,"f102v1.14,+P0",P,P,paragraph/text line,Top rows of labels. Petersen ID in curly brackets.,oteol,broad,ot,ol,middle,4,7,ckhey,a,chor cheor ckhey oteol a ikh eky
ZL3b-n.txt,f102v1,"f102v1.19,@P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,or,standalone,,or,middle,6,12,dair,sheol,fo i e daiin dair or sheol okeeol qoteoloro ikh ey olkey
ZL3b-n.txt,f102v1,"f102v1.19,@P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,sheol,broad,sh,ol,middle,7,12,or,okeeol,fo i e daiin dair or sheol okeeol qoteoloro ikh ey olkey
ZL3b-n.txt,f102v1,"f102v1.19,@P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,okeeol,broad,ok,ol,middle,8,12,sheol,qoteoloro,fo i e daiin dair or sheol okeeol qoteoloro ikh ey olkey
ZL3b-n.txt,f102v1,"f102v1.20,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,qoeeol,broad,qo,ol,middle,4,9,qokeey,qokeody,soiin shey qokeey qoeeol qokeody sheody qoeteey okeey dam
ZL3b-n.txt,f102v1,"f102v1.22,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,cheol,broad,ch,ol,middle,7,11,qokeos,qool,yk ee ch ody chodaiin qokeos cheol qool chsey oteody okchy
ZL3b-n.txt,f102v1,"f102v1.22,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,qool,broad,qo,ol,middle,8,11,cheol,chsey,yk ee ch ody chodaiin qokeos cheol qool chsey oteody okchy
ZL3b-n.txt,f102v1,"f102v1.23,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,olcheor,broad,o,or,middle,6,8,qockhey,odain,ksheody sho qokey sheody qockhey olcheor odain okchody
ZL3b-n.txt,f102v1,"f102v1.24,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,qoor,broad,qo,or,middle,3,4,ckhey,cheol,ysaiin ckhey qoor cheol
ZL3b-n.txt,f102v1,"f102v1.24,+P0",P,P,paragraph/text line,Second row of labels. Petersen ID in curly brackets.,cheol,broad,ch,ol,end,4,4,qoor,,ysaiin ckhey qoor cheol
ZL3b-n.txt,f103r,"f103r.1,@P0",P,P,paragraph/text line,"Dark star, 7 points",qotal,broad,qo,al,middle,7,12,qoteey,shedy,pchedal shdy ytechypchy otey lshey qoteey qotal shedy yshdal dain okal daldy
ZL3b-n.txt,f103r,"f103r.1,@P0",P,P,paragraph/text line,"Dark star, 7 points",yshdal,broad,y,al,middle,9,12,shedy,dain,pchedal shdy ytechypchy otey lshey qoteey qotal shedy yshdal dain okal daldy
ZL3b-n.txt,f103r,"f103r.1,@P0",P,P,paragraph/text line,"Dark star, 7 points",okal,exact,ok,al,middle,11,12,dain,daldy,pchedal shdy ytechypchy otey lshey qoteey qotal shedy yshdal dain okal daldy
ZL3b-n.txt,f103r,"f103r.2,+P0",P,P,paragraph/text line,"Dark star, 7 points",ar,standalone,,ar,middle,10,17,chep,otchy,dain shek ch cphh dy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy
ZL3b-n.txt,f103r,"f103r.3,+P0",P,P,paragraph/text line,"Dark star, 7 points",or,standalone,,or,middle,7,15,chckhy,orol,yshdain sheek cheoty eeokal chedy chckhy or orol okaiin eeal ot kar otar cha l
ZL3b-n.txt,f103r,"f103r.3,+P0",P,P,paragraph/text line,"Dark star, 7 points",orol,broad,o,ol,middle,8,15,or,okaiin,yshdain sheek cheoty eeokal chedy chckhy or orol okaiin eeal ot kar otar cha l
ZL3b-n.txt,f103r,"f103r.3,+P0",P,P,paragraph/text line,"Dark star, 7 points",otar,exact,ot,ar,middle,13,15,kar,cha,yshdain sheek cheoty eeokal chedy chckhy or orol okaiin eeal ot kar otar cha l
ZL3b-n.txt,f103r,"f103r.4,+P0",P,P,paragraph/text line,"Dark star, 7 points",chdar,broad,ch,ar,middle,6,9,okey,ol,ychedy qokedy okedy qokeey okey chdar ol loty chedaraly
ZL3b-n.txt,f103r,"f103r.4,+P0",P,P,paragraph/text line,"Dark star, 7 points",ol,standalone,,ol,middle,7,9,chdar,loty,ychedy qokedy okedy qokeey okey chdar ol loty chedaraly
ZL3b-n.txt,f103r,"f103r.5,+P0",P,P,paragraph/text line,"Light star, 8 points",okedar,broad,ok,ar,middle,2,13,pocharal,shedy,pocharal okedar shedy oteey qokey lkar sheeky okalor shedy yt rkar ota okdy
ZL3b-n.txt,f103r,"f103r.5,+P0",P,P,paragraph/text line,"Light star, 8 points",okalor,broad,ok,or,middle,8,13,sheeky,shedy,pocharal okedar shedy oteey qokey lkar sheeky okalor shedy yt rkar ota okdy
ZL3b-n.txt,f103r,"f103r.7,+P0",P,P,paragraph/text line,"Light star, 8 points",ol,standalone,,ol,middle,8,9,qoedy,shedy,saiin chey shs olshedy qokeey okeeody qoedy ol shedy
ZL3b-n.txt,f103r,"f103r.8,+P0",P,P,paragraph/text line,"Light star, 8 points",daroal,broad,d,al,start,1,17,,okey,daroal okey chedy okey rain okechy qoisal qotar adchey of ee ch o lt dy olkechdy lo
ZL3b-n.txt,f103r,"f103r.8,+P0",P,P,paragraph/text line,"Light star, 8 points",qoisal,broad,qo,al,middle,7,17,okechy,qotar,daroal okey chedy okey rain okechy qoisal qotar adchey of ee ch o lt dy olkechdy lo
ZL3b-n.txt,f103r,"f103r.8,+P0",P,P,paragraph/text line,"Light star, 8 points",qotar,broad,qo,ar,middle,8,17,qoisal,adchey,daroal okey chedy okey rain okechy qoisal qotar adchey of ee ch o lt dy olkechdy lo
ZL3b-n.txt,f103r,"f103r.9,+P0",P,P,paragraph/text line,"Dark star, 6 points",ar,standalone,,ar,middle,2,14,oteeos,cheal,oteeos ar cheal okeey shey lkaiin shey lkeor otaiin shedy otey l dy okeedaram
ZL3b-n.txt,f103r,"f103r.9,+P0",P,P,paragraph/text line,"Dark star, 6 points",cheal,broad,ch,al,middle,3,14,ar,okeey,oteeos ar cheal okeey shey lkaiin shey lkeor otaiin shedy otey l dy okeedaram
ZL3b-n.txt,f103r,"f103r.10,+P0",P,P,paragraph/text line,"Dark star, 6 points",ol,standalone,,ol,middle,2,14,daiin,oain,daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain
ZL3b-n.txt,f103r,"f103r.10,+P0",P,P,paragraph/text line,"Dark star, 6 points",okeol,broad,ok,ol,middle,4,14,oain,chol,daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain
ZL3b-n.txt,f103r,"f103r.10,+P0",P,P,paragraph/text line,"Dark star, 6 points",chol,exact,ch,ol,middle,5,14,okeol,okam,daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain
ZL3b-n.txt,f103r,"f103r.11,+P0",P,P,paragraph/text line,"Dark star, 6 points",dar,exact,d,ar,start,1,14,,oteey,dar oteey otain lolshedy okain chey qorain shey otoy qokeol key da ikh yky
ZL3b-n.txt,f103r,"f103r.11,+P0",P,P,paragraph/text line,"Dark star, 6 points",qokeol,broad,qok,ol,middle,10,14,otoy,key,dar oteey otain lolshedy okain chey qorain shey otoy qokeol key da ikh yky
ZL3b-n.txt,f103r,"f103r.12,+P0",P,P,paragraph/text line,"Dark star, 6 points",qokeol,broad,qok,ol,middle,5,9,oteey,keedy,oain shey shckhy oteey qokeol keedy shar aiin otedy
ZL3b-n.txt,f103r,"f103r.12,+P0",P,P,paragraph/text line,"Dark star, 6 points",shar,broad,sh,ar,middle,7,9,keedy,aiin,oain shey shckhy oteey qokeol keedy shar aiin otedy
ZL3b-n.txt,f103r,"f103r.13,+P0",P,P,paragraph/text line,"Light star, 8 points",sheor,broad,sh,or,middle,2,12,podar,qotedy,podar sheor qotedy okeey qokar checkhy qokain chedy pchdy tshdy dal kasol
ZL3b-n.txt,f103r,"f103r.13,+P0",P,P,paragraph/text line,"Light star, 8 points",qokar,exact,qok,ar,middle,5,12,okeey,checkhy,podar sheor qotedy okeey qokar checkhy qokain chedy pchdy tshdy dal kasol
